ME_NUMCDE;ME_LIVREA;ME_CPROIN;ME_NQTUVC;AR_VOLSPCB;TRUNC(ME_DATEXP)
PO0017KO96;F343;446867;6;0.7;02.19.2019
PO0017KO96;F343;577829;18;0.3;02.19.2019
PO0017KO96;F343;315077;6;0.4;02.19.2019
PO0017KO96;F343;734575;10;0.5;02.19.2019
PO0017KO96;F343;734577;10;0.5;02.19.2019
PO0017KO96;F343;734578;10;0.4;02.19.2019
PO0017KO96;F343;315099;6;0.4;02.19.2019
PO0017KO96;F343;755155;22;0.4;02.19.2019
PO0017KO96;F343;755156;22;0.4;02.19.2019
PO0017KO96;F343;757533;30;0.6;02.19.2019
PO0017KO96;F343;467655;30;0.1;02.19.2019
PO0017KO96;F343;63646;40;0.5;02.19.2019
PO0017KO96;F343;524817;20;0.5;02.19.2019
PO0017KO96;F343;61045;24;0.6;02.19.2019
PO0017KO96;F343;757535;30;0.3;02.19.2019
PO0017KO96;F343;88409;10;1.6;02.19.2019
PO0017KO96;F343;5573;20;0.2;02.19.2019
PO0017KO96;F343;745589;24;0.4;02.19.2019
PO0017KO96;F343;624725;24;0.5;02.19.2019
PO0017KO96;F343;36064;20;1.1;02.19.2019
PO0017KO96;F343;654308;24;2.3;02.19.2019
PO0017KO96;F343;767761;38;0.7;02.19.2019
PO0017KO96;F343;194524;26;1.2;02.19.2019
PO0017KO96;F343;719533;10;0.5;02.19.2019
PO0017KO96;F343;664292;11;0.8;02.19.2019
PO0017KO96;F343;686018;24;0.5;02.19.2019
PO0017KO96;F343;59471;1;12.4;02.19.2019
PO0017KO96;F343;699606;16;0.8;02.19.2019
PO0017KO96;F343;17687;1;17.0;02.19.2019
PO0017KO96;F343;387357;1;8.4;02.19.2019
PO0017KO96;F343;652919;1;14.7;02.19.2019
PO0017KO96;F343;500788;2;5.4;02.19.2019
PO0017KO96;F343;757526;21;0.2;02.19.2019
PO0017KO96;F343;452276;60;1.8;02.19.2019
PO0017KO96;F343;64519;1 800;5.4;02.19.2019
PO0017KO96;F343;66169;60;0.4;02.19.2019
PO0017KO96;F343;734382;1;10.6;02.19.2019
PO0017KO96;F343;723869;18;2.3;02.19.2019
PO0017KO96;F343;750736;22;0.3;02.19.2019
PO0017KO96;F343;686028;28;0.8;02.19.2019
PO0017KO96;F343;441072;35;0.6;02.19.2019
PO0017KO96;F343;155456;50;0.4;02.19.2019
PO0017KO96;F343;686029;28;0.8;02.19.2019
PO0017KO96;F343;695299;40;0.1;02.19.2019
PO0017KO96;F343;493856;12;1.1;02.19.2019
PO0017KO96;F343;723868;18;2.2;02.19.2019
PO0017KO96;F343;750735;22;0.2;02.19.2019
PO0017KO96;F343;446534;9;2.9;02.19.2019
PO0017KO96;F343;738920;9;3.2;02.19.2019
PO0017KO96;F343;751850;22;1.4;02.19.2019
PO0017KO96;F343;704594;30;0.7;02.19.2019
PO0017KO96;F343;454460;9;1.6;02.19.2019
PO0017KO96;F343;715850;12;1.2;02.19.2019
PO0017KO96;F343;715852;12;1.2;02.19.2019
PO0017KO96;F343;724114;15;1.0;02.19.2019
PO0017KO96;F343;719489;10;1.5;02.19.2019
PO0017KO96;F343;498763;12;1.0;02.19.2019
PO0017KO96;F343;124176;24;0.7;02.19.2019
PO0017KO96;F343;703204;27;0.3;02.19.2019
PO0017KO96;F343;57747;27;0.3;02.19.2019
PO0017KO96;F343;67867;27;0.2;02.19.2019
PO0017KO96;F343;57746;27;0.3;02.19.2019
PO0017KO96;F343;213342;27;0.3;02.19.2019
PO0017KO96;F343;714013;15;1.2;02.19.2019
PO0017KO96;F343;329025;18;0.6;02.19.2019
PO0017KO96;F343;355212;20;0.4;02.19.2019
PO0017KO96;F343;763584;12;1.4;02.19.2019
PO0017KO96;F343;28734;15;1.3;02.19.2019
PO0017KO96;F343;637785;10;1.0;02.19.2019
PO0017KO96;F343;383222;12;0.9;02.19.2019
PO0017KO96;F343;318792;12;0.9;02.19.2019
PO0017KO96;F343;731739;10;1.0;02.19.2019
PO0017KO96;F343;742105;30;0.8;02.19.2019
PO0017KO96;F343;725385;20;4.2;02.19.2019
PO0017KO96;F343;726911;10;1.1;02.19.2019
PO0017KO96;F343;742301;10;0.9;02.19.2019
PO0017KO96;F343;366984;36;0.2;02.19.2019
PO0017KO96;F343;589871;24;0.1;02.19.2019
PO0017KO96;F343;30519;5;4.8;02.19.2019
PO0017KO96;F343;664167;40;0.3;02.19.2019
PO0017KO96;F343;366101;48;1.3;02.19.2019
PO0017KO96;F343;597393;32;0.2;02.19.2019
PO0017KO96;F343;712739;24;1.2;02.19.2019
PO0017KO96;F343;687060;30;1.8;02.19.2019
PO0017KO96;F343;495312;2;1.3;02.19.2019
PO0017KO96;F343;678646;30;1.8;02.19.2019
PO0017KO96;F343;477381;6;7.4;02.19.2019
PO0017KO96;F343;10050;20;1.5;02.19.2019
PO0017KO96;F343;754671;26;0.8;02.19.2019
PO0017KO96;F343;744776;20;1.2;02.19.2019
PO0017KO96;F343;519296;12;1.1;02.19.2019
PO0017KO96;F343;712704;24;1.3;02.19.2019
PO0017KO96;F343;32923;100;3.0;02.19.2019
PO0017KO96;F343;34462;12;0.7;02.19.2019
PO0017KO96;F343;34459;18;0.7;02.19.2019
PO0017KO96;F343;764745;25;0.7;02.19.2019
PO0017KO96;F343;29055;20;2.0;02.19.2019
PO0017KO96;F343;597463;10;1.3;02.19.2019
PO0017KO96;F343;520335;4;1.4;02.19.2019
PO0017KO96;F343;72549;5;56.0;02.19.2019
PO0017KO96;F343;72549;5;56.0;02.19.2019
PO0017KO96;F343;127836;1;36.0;02.19.2019
PO0017KO96;F343;127828;1;50.4;02.19.2019
PO0017KO96;F343;127834;1;38.3;02.19.2019
PO0017KO96;F343;435154;1;71.3;02.19.2019
PO0017KO96;F343;248677;800;1.4;02.19.2019
PO0017KO96;F343;91548;1 500;1.8;02.19.2019
PO0017KO96;F343;518041;48;0.2;02.19.2019
PO0017KO96;F343;94342;24;0.2;02.19.2019
PO0017KO96;F343;94345;24;0.2;02.19.2019
PO0017KO96;F343;570012;10;2.2;02.19.2019
PO0017KO96;F343;94343;24;0.2;02.19.2019
PO0017KO96;F343;656650;16;1.6;02.19.2019
PO0017KO96;F343;256169;14;2.0;02.19.2019
PO0017KO96;F343;593182;24;0.3;02.19.2019
PO0017KO96;F343;594566;24;0.3;02.19.2019
PO0017KO96;F343;594569;24;0.3;02.19.2019
PO0017KO96;F343;640047;24;0.2;02.19.2019
PO0017KO96;F343;539738;20;0.3;02.19.2019
PO0017KO96;F343;539742;80;0.3;02.19.2019
PO0017KO96;F343;556221;60;0.3;02.19.2019
PO0017KO96;F343;740266;6;1.5;02.19.2019
PO0017KO96;F343;354466;30;0.4;02.19.2019
PO0017KO96;F343;520332;4;1.1;02.19.2019
PO0017KO96;F343;464770;24;5.7;02.19.2019
PO0017KO96;F343;749170;12;4.8;02.19.2019
PO0017KO96;F343;464562;20;4.4;02.19.2019
PO0017KO96;F343;518999;8;2.2;02.19.2019
PO0017KO96;F343;585057;10;3.7;02.19.2019
PO0017KO96;F343;515528;6;0.7;02.19.2019
PO0017KO96;F343;425686;8;4.5;02.19.2019
PO0017KO96;F343;463692;30;0.4;02.19.2019
PO0017KO96;F343;565577;2;0.2;02.19.2019
PO0017KO96;F343;694484;6;3.5;02.19.2019
PO0017KO96;F343;390067;12;2.0;02.19.2019
PO0017KO96;F343;619581;6;2.0;02.19.2019
PO0017KO96;F343;718663;12;2.0;02.19.2019
PO0017KO96;F343;521825;6;2.7;02.19.2019
PO0017KO96;F343;37541;12;1.3;02.19.2019
PO0017KO96;F343;583015;23;0.2;02.19.2019
PO0017KO96;F343;567737;23;0.3;02.19.2019
PO0017KO96;F343;598671;6;0.2;02.19.2019
PO0017KO96;F343;621652;1;2.0;02.19.2019
PO0017KO96;F343;58113;1;1.9;02.19.2019
PO0017KO96;F343;588520;1;2.3;02.19.2019
PO0017KO96;F343;697915;4;1.6;02.19.2019
PO0017KO96;F343;32967;1;1.1;02.19.2019
PO0017KO96;F343;34563;2;1.6;02.19.2019
PO0017KO96;F343;486180;1;2.7;02.19.2019
PO0017KO96;F343;548205;10;0.9;02.19.2019
PO0017KO96;F343;548209;40;0.9;02.19.2019
PO0017KO96;F343;589891;20;1.3;02.19.2019
PO0017KO96;F343;440330;20;1.3;02.19.2019
PO0017KO96;F343;8217;20;1.4;02.19.2019
PO0017KO96;F343;33409;20;1.3;02.19.2019
PO0017KO96;F343;318626;10;0.9;02.19.2019
PO0017KO96;F343;527075;10;1.3;02.19.2019
PO0017KO96;F343;702116;16;1.7;02.19.2019
PO0017KO96;F343;8619;10;0.9;02.19.2019
PO0017KO96;F343;440320;10;1.3;02.19.2019
PO0017KO96;F343;661431;24;2.0;02.19.2019
PO0017KO96;F343;575008;20;1.3;02.19.2019
PO0017KO96;F343;575010;20;0.9;02.19.2019
PO0017KO96;F343;663870;10;0.9;02.19.2019
PO0017KO96;F343;687795;10;1.1;02.19.2019
PO0017KO96;F343;610639;16;1.2;02.19.2019
PO0017KO96;F343;680316;10;1.3;02.19.2019
PO0017KO96;F343;531169;10;1.3;02.19.2019
PO0017KO96;F343;8219;10;1.3;02.19.2019
PO0017KO96;F343;463389;10;1.4;02.19.2019
PO0017KO96;F343;621319;10;1.3;02.19.2019
PO0017KO96;F343;672798;8;1.3;02.19.2019
PO0017KO96;F343;751044;20;0.9;02.19.2019
PO0017KO96;F343;318831;10;1.3;02.19.2019
PO0017KO96;F343;706819;10;0.9;02.19.2019
PO0017KO96;F343;706345;10;1.3;02.19.2019
PO0017KO96;F343;18095;10;1.3;02.19.2019
PO0017KO96;F343;8216;10;1.3;02.19.2019
PO0017KO96;F343;24115;10;1.4;02.19.2019
PO0017KO96;F343;24116;10;1.4;02.19.2019
PO0017KO96;F343;8617;10;1.6;02.19.2019
PO0017KO96;F343;440331;20;1.3;02.19.2019
PO0017KO96;F343;8225;10;1.3;02.19.2019
PO0017KO96;F343;46195;20;1.3;02.19.2019
PO0017KO96;F343;609135;30;0.7;02.19.2019
PO0017KO96;F343;493546;10;0.9;02.19.2019
PO0017KO96;F343;325768;30;0.8;02.19.2019
PO0017KO96;F343;325771;30;0.8;02.19.2019
PO0017KO96;F343;325763;20;0.8;02.19.2019
PO0017KO96;F343;398061;30;0.9;02.19.2019
PO0017KO96;F343;550989;10;0.8;02.19.2019
PO0017KO96;F343;757282;8;1.2;02.19.2019
PO0017KO96;F343;738361;10;0.2;02.19.2019
PO0017KO96;F343;318638;10;0.9;02.19.2019
PO0017KO96;F343;750480;10;0.8;02.19.2019
PO0017KO96;F343;731741;10;1.0;02.19.2019
PO0017KO96;F343;318834;10;1.4;02.19.2019
PO0017KO96;F343;544801;10;1.3;02.19.2019
PO0017KO96;F343;544802;10;1.3;02.19.2019
PO0017KO96;F343;564759;10;1.3;02.19.2019
PO0017KO96;F343;680318;10;1.3;02.19.2019
PO0017KO96;F343;750482;10;0.8;02.19.2019
PO0017KO96;F343;750481;10;0.8;02.19.2019
PO0017KO96;F343;710644;10;0.1;02.19.2019
PO0017KO96;F343;725613;20;3.4;02.19.2019
PO0017KO96;F343;725612;20;4.2;02.19.2019
PO0017KO96;F343;751878;40;0.8;02.19.2019
PO0017KO96;F343;399715;22;0.5;02.19.2019
PO0017KO96;F343;399721;22;0.5;02.19.2019
PO0017KO96;F343;399723;22;0.5;02.19.2019
PO0017KO96;F343;669816;24;1.5;02.19.2019
PO0017KO96;F343;669814;24;1.5;02.19.2019
PO0017KO96;F343;763438;20;2.9;02.19.2019
PO0017KO96;F343;678161;12;0.9;02.19.2019
PO0017KO96;F343;36594;12;0.9;02.19.2019
PO0017KO96;F343;497045;16;0.6;02.19.2019
PO0017KO96;F343;497474;16;0.6;02.19.2019
PO0017KO96;F343;642825;60;0.2;02.19.2019
PO0017KO96;F343;661834;15;0.7;02.19.2019
PO0017KO96;F343;661836;15;0.7;02.19.2019
PO0017KO96;F343;731458;25;0.2;02.19.2019
PO0017KO96;F343;740088;10;1.7;02.19.2019
PO0017KO96;F343;748826;6;5.1;02.19.2019
PO0017KO96;F343;712369;6;4.3;02.19.2019
PO0017KO96;F343;663321;6;5.9;02.19.2019
PO0017KO96;F343;541777;20;2.9;02.19.2019
PO0017KO96;F343;70330;8;0.5;02.19.2019
PO0017KO96;F343;727776;16;0.9;02.19.2019
PO0017KO96;F343;614940;6;2.2;02.19.2019
PO0017KO96;F343;615598;24;1.8;02.19.2019
PO0017KO96;F343;86342;24;0.5;02.19.2019
PO0017KO96;F343;461945;12;1.5;02.19.2019
PO0017KO96;F343;667744;12;1.7;02.19.2019
PO0017KO96;F343;702654;20;0.3;02.19.2019
PO0017KO96;F343;17245;6;2.2;02.19.2019
PO0017KO96;F343;387399;20;1.1;02.19.2019
PO0017KO96;F343;97371;10;1.1;02.19.2019
PO0017KO96;F343;757521;15;1.7;02.19.2019
PO0017KO96;F343;544852;15;1.7;02.19.2019
PO0017KO96;F343;609411;30;1.7;02.19.2019
PO0017KO96;F343;754461;15;1.7;02.19.2019
PO0017KO96;F343;729905;15;1.7;02.19.2019
PO0017KO96;F343;428254;2;6.1;02.19.2019
PO0017KO96;F343;748415;15;1.6;02.19.2019
PO0017KO96;F343;155459;12;1.3;02.19.2019
PO0017KO96;F343;445428;12;1.3;02.19.2019
PO0017KO96;F343;446840;12;1.3;02.19.2019
PO0017KO96;F343;498749;6;2.3;02.19.2019
PO0017KO96;F343;498748;6;2.3;02.19.2019
PO0017KO96;F343;498752;6;2.3;02.19.2019
PO0017KO96;F343;570481;12;3.0;02.19.2019
PO0017KO96;F343;576298;12;1.3;02.19.2019
PO0017KO96;F343;408524;12;1.5;02.19.2019
PO0017KO96;F343;580560;6;2.4;02.19.2019
PO0017KO96;F343;580559;6;2.4;02.19.2019
PO0017KO96;F343;580563;6;2.4;02.19.2019
PO0017KO96;F343;698305;12;1.5;02.19.2019
PO0017KO96;F343;760341;12;1.3;02.19.2019
PO0017KO96;F343;593291;12;1.1;02.19.2019
PO0017KO96;F343;729752;12;1.5;02.19.2019
PO0017KO96;F343;719476;10;1.5;02.19.2019
PO0017KO96;F343;719479;10;1.5;02.19.2019
PO0017KO96;F343;719482;10;1.5;02.19.2019
PO0017KO96;F343;719483;10;1.5;02.19.2019
PO0017KO96;F343;593292;12;1.1;02.19.2019
PO0017KO96;F343;719487;20;1.5;02.19.2019
PO0017KO96;F343;719492;10;1.5;02.19.2019
PO0017KO96;F343;521562;12;1.1;02.19.2019
PO0017KO96;F343;498760;12;1.5;02.19.2019
PO0017KO96;F343;719475;10;1.6;02.19.2019
PO0017KO6I;F327;93528;2;13.8;02.19.2019
PO0017KO6I;F327;382767;1;15.8;02.19.2019
PO0017KO6I;F327;50793;1;14.7;02.19.2019
PO0017KO6I;F327;724614;1;14.7;02.19.2019
PO0017KO6I;F327;193095;2;11.3;02.19.2019
PO0017KO6I;F327;426084;1;11.3;02.19.2019
PO0017KO6I;F327;457137;1;11.0;02.19.2019
PO0017KO6I;F327;656715;1;11.3;02.19.2019
PO0017KO6I;F327;573902;3;11.3;02.19.2019
PO0017KO6I;F327;702751;1;6.4;02.19.2019
PO0017KO6I;F327;392660;2;3.9;02.19.2019
PO0017KO6I;F327;573901;2;3.9;02.19.2019
PO0017KO6I;F327;681645;2;3.7;02.19.2019
PO0017KO6I;F327;702752;1;6.0;02.19.2019
PO0017KO6I;F327;763362;48;0.1;02.19.2019
PO0017KO6I;F327;618923;24;0.2;02.19.2019
PO0017KO6I;F327;618925;24;0.3;02.19.2019
PO0017KO6I;F327;763365;23;0.1;02.19.2019
PO0017KO6I;F327;728843;21;0.3;02.19.2019
PO0017KO6I;F327;687059;20;0.3;02.19.2019
PO0017KO6I;F327;698787;20;0.3;02.19.2019
PO0017KO6I;F327;665505;20;0.3;02.19.2019
PO0017KO6I;F327;376996;27;0.2;02.19.2019
PO0017KO6I;F327;718685;25;0.1;02.19.2019
PO0017KO6I;F327;637691;20;1.2;02.19.2019
PO0017KO6I;F327;637692;20;1.2;02.19.2019
PO0017KO6I;F327;665501;20;0.3;02.19.2019
PO0017KO6I;F327;712495;24;0.6;02.19.2019
PO0017KO6I;F327;722637;12;1.4;02.19.2019
PO0017KO6I;F327;740111;12;0.9;02.19.2019
PO0017KO6I;F327;763363;24;0.1;02.19.2019
PO0017KO96;F343;467289;20;1.1;02.19.2019
PO0017KO96;F343;210259;20;1.9;02.19.2019
PO0017KO96;F343;490859;80;1.3;02.19.2019
PO0017KO96;F343;689249;10;1.8;02.19.2019
PO0017KO96;F343;689251;20;1.3;02.19.2019
PO0017KO96;F343;365572;8;2.4;02.19.2019
PO0017KO96;F343;534517;20;1.6;02.19.2019
PO0017KO96;F343;34915;6;3.3;02.19.2019
PO0017KO96;F343;365570;20;1.4;02.19.2019
PO0017KO96;F343;566880;20;1.6;02.19.2019
PO0017KO96;F343;617370;20;1.3;02.19.2019
PO0017KO96;F343;638313;10;1.0;02.19.2019
PO0017KO96;F343;733072;10;1.0;02.19.2019
PO0017KO96;F343;757520;30;1.7;02.19.2019
PO0017KO96;F343;737732;6;4.1;02.19.2019
PO0017KO96;F343;640168;12;1.8;02.19.2019
PO0017KO96;F343;8133;15;1.8;02.19.2019
PO0017KO96;F343;546781;30;0.2;02.19.2019
PO0017KO96;F343;320514;40;0.2;02.19.2019
PO0017KO96;F343;320495;25;0.2;02.19.2019
PO0017KO96;F343;320499;25;0.2;02.19.2019
PO0017KO96;F343;6337;80;0.2;02.19.2019
PO0017KO96;F343;401165;30;0.4;02.19.2019
PO0017KO96;F343;740955;16;2.6;02.19.2019
PO0017KO96;F343;497151;30;1.2;02.19.2019
PO0017KO96;F343;731991;18;1.9;02.19.2019
PO0017KO96;F343;662702;20;0.9;02.19.2019
PO0017KO96;F343;662701;20;0.9;02.19.2019
PO0017KO96;F343;702404;24;2.2;02.19.2019
PO0017KO96;F343;662705;20;0.9;02.19.2019
PO0017KO96;F343;742605;6;5.6;02.19.2019
PO0017KO96;F343;354444;30;0.4;02.19.2019
PO0017KO96;F343;367011;25;6.0;02.19.2019
PO0017KO96;F343;607037;25;0.3;02.19.2019
PO0017KO96;F343;739423;10;1.1;02.19.2019
PO0017KO96;F343;610998;10;1.1;02.19.2019
PO0017KO96;F343;704161;30;3.1;02.19.2019
PO0017KO96;F343;607040;25;3.5;02.19.2019
PO0017KO96;F343;413367;5;1.1;02.19.2019
PO0017KO96;F343;740089;10;1.4;02.19.2019
PO0017KO96;F343;720046;10;2.0;02.19.2019
PO0017KO96;F343;719648;20;0.3;02.19.2019
PO0017KO96;F343;719649;20;0.3;02.19.2019
PO0017KO96;F343;739425;10;0.6;02.19.2019
PO0017KO96;F343;740090;10;1.4;02.19.2019
PO0017KO96;F343;488984;20;3.9;02.19.2019
PO0017KO96;F343;739435;10;1.1;02.19.2019
PO0017KO96;F343;5879;40;5.0;02.19.2019
PO0017KO96;F343;721378;52;0.0;02.19.2019
PO0017KO96;F343;607038;50;0.3;02.19.2019
PO0017KO96;F343;764878;48;1.5;02.19.2019
PO0017KO96;F343;641689;30;0.1;02.19.2019
PO0017KO96;F343;188583;40;0.4;02.19.2019
PO0017KO96;F343;701786;10;0.7;02.19.2019
PO0017KO96;F343;597776;14;0.3;02.19.2019
PO0017KO96;F343;500718;30;1.9;02.19.2019
PO0017KO96;F343;483947;20;0.3;02.19.2019
PO0017KO96;F343;500727;5;1.5;02.19.2019
PO0017KO96;F343;500716;10;2.1;02.19.2019
PO0017KO96;F343;704162;10;1.1;02.19.2019
PO0017KO96;F343;754413;26;0.2;02.19.2019
PO0017KO96;F343;390495;5;2.5;02.19.2019
PO0017KO96;F343;444268;12;2.5;02.19.2019
PO0017KO96;F343;31374;35;0.3;02.19.2019
PO0017KO96;F343;444334;12;0.4;02.19.2019
PO0017KO96;F343;444335;12;2.7;02.19.2019
PO0017KO96;F343;695325;5;0.6;02.19.2019
PO0017KO96;F343;740086;10;1.3;02.19.2019
PO0017KO96;F343;17697;2;17.0;02.19.2019
PO0017KO96;F343;17697;2;17.0;02.19.2019
PO0017KO96;F343;81044;1;6.3;02.19.2019
PO0017KO96;F343;30386;1;16.4;02.19.2019
PO0017KO96;F343;551785;1;23.4;02.19.2019
PO0017KO96;F343;583840;1;22.6;02.19.2019
PO0017KO96;F343;17682;1;21.4;02.19.2019
PO0017KO96;F343;763921;28;0.5;02.19.2019
PO0017KO96;F343;642758;1;17.0;02.19.2019
PO0017KO96;F343;750737;22;0.3;02.19.2019
PO0017KO96;F343;665284;1;29.5;02.19.2019
PO0017KO96;F343;93528;2;13.8;02.19.2019
PO0017KO96;F343;382767;1;15.8;02.19.2019
PO0017KO96;F343;734380;3;10.6;02.19.2019
PO0017KO96;F343;507221;1;15.6;02.19.2019
PO0017KO96;F343;207612;1;10.3;02.19.2019
PO0017KO96;F343;193095;2;11.3;02.19.2019
PO0017KO96;F343;457137;2;11.0;02.19.2019
PO0017KO96;F343;529391;2;11.3;02.19.2019
PO0017KO96;F343;490285;3;11.7;02.19.2019
PO0017KO96;F343;759386;40;0.1;02.19.2019
PO0017KO96;F343;656715;1;11.3;02.19.2019
PO0017KO96;F343;573902;1;11.3;02.19.2019
PO0017KO96;F343;600303;1;11.3;02.19.2019
PO0017KO96;F343;702751;1;6.4;02.19.2019
PO0017KO96;F343;686645;11;0.1;02.19.2019
PO0017KO96;F343;402508;35;0.6;02.19.2019
PO0017KO96;F343;744376;20;0.5;02.19.2019
PO0017KO96;F343;507479;30;0.4;02.19.2019
PO0017KO96;F343;724610;34;0.6;02.19.2019
PO0017KO96;F343;744378;20;0.6;02.19.2019
PO0017KO96;F343;696943;24;0.7;02.19.2019
PO0017KO96;F343;696944;24;0.7;02.19.2019
PO0017KO96;F343;772048;12;0.8;02.19.2019
PO0017KO96;F343;763360;20;0.2;02.19.2019
PO0017KO96;F343;618925;24;0.3;02.19.2019
PO0017KO96;F343;687059;20;0.3;02.19.2019
PO0017KO96;F343;698787;40;0.3;02.19.2019
PO0017KO96;F343;665505;20;0.3;02.19.2019
PO0017KO96;F343;550974;1;4.2;02.19.2019
PO0017KO96;F343;376996;27;0.2;02.19.2019
PO0017KO96;F343;754673;6;1.2;02.19.2019
PO0017KO96;F343;769357;12;0.8;02.19.2019
PO0017KO96;F343;199728;6;1.2;02.19.2019
PO0017KO96;F343;692204;12;0.8;02.19.2019
PO0017KO96;F343;665501;20;0.3;02.19.2019
PO0017KO96;F343;769344;24;0.1;02.19.2019
PO0017KO96;F343;638371;20;1.3;02.19.2019
PO0017KO96;F343;598110;100;0.4;02.19.2019
PO0017KO96;F343;699074;104;0.6;02.19.2019
PO0017KO96;F343;667742;12;1.9;02.19.2019
PO0017KO96;F343;151205;6;2.9;02.19.2019
PO0017KO96;F343;654877;12;1.8;02.19.2019
PO0017KO96;F343;537952;20;1.3;02.19.2019
PO0017KO96;F343;381187;20;0.5;02.19.2019
PO0017KO96;F343;366990;12;3.5;02.19.2019
PO0017KO96;F343;584510;24;0.2;02.19.2019
PO0017KO96;F343;452205;11;1.4;02.19.2019
PO0017KO96;F343;564321;6;6.8;02.19.2019
PO0017KO96;F343;578616;20;1.5;02.19.2019
PO0017KO96;F343;50828;24;1.1;02.19.2019
PO0017KO96;F343;15902;18;1.2;02.19.2019
PO0017KO96;F343;90137;18;1.3;02.19.2019
PO0017KO96;F343;678700;9;1.6;02.19.2019
PO0017KO96;F343;739422;50;0.6;02.19.2019
PO0017KO96;F343;763811;24;1.5;02.19.2019
PO0017KO96;F343;479850;20;1.7;02.19.2019
PO0017KO96;F343;741786;24;1.2;02.19.2019
PO0017KO96;F343;390494;5;1.4;02.19.2019
PO0017KO96;F343;706352;24;1.3;02.19.2019
PO0017KO96;F343;717884;48;0.5;02.19.2019
PO0017KO96;F343;695326;10;1.4;02.19.2019
PO0017KO96;F343;705822;24;1.9;02.19.2019
PO0017KO96;F343;512328;60;0.3;02.19.2019
PO0017KO96;F343;454940;24;0.3;02.19.2019
PO0017KO96;F343;454942;24;0.5;02.19.2019
PO0017KO96;F343;608039;20;4.3;02.19.2019
PO0017KO96;F343;665206;20;1.8;02.19.2019
PO0017KO96;F343;665205;20;1.8;02.19.2019
PO0017KO96;F343;534745;12;2.9;02.19.2019
PO0017KO96;F343;637770;20;2.8;02.19.2019
PO0017KO96;F343;687457;20;2.8;02.19.2019
PO0017KO96;F343;606932;20;2.7;02.19.2019
PO0017KO96;F343;750014;20;3.1;02.19.2019
PO0017KOZ1;F147;522639;6;2.0;02.19.2019
PO0017KOZ1;F147;352656;18;1.1;02.19.2019
PO0017KOZ1;F147;716187;6;2.6;02.19.2019
PO0017KOZ1;F147;501250;20;1.2;02.19.2019
PO0017KOZ1;F147;744381;18;4.2;02.19.2019
PO0017KOZ1;F147;17332;20;1.2;02.19.2019
PO0017KOZ1;F147;735855;20;1.3;02.19.2019
PO0017KOZ1;F147;109559;20;1.2;02.19.2019
PO0017KOZ1;F147;10503;20;1.3;02.19.2019
PO0017KOZ1;F147;125311;20;1.2;02.19.2019
PO0017KOZ1;F147;36276;40;1.2;02.19.2019
PO0017KOZ1;F147;197891;20;0.9;02.19.2019
PO0017KOZ1;F147;681023;20;1.1;02.19.2019
PO0017KOZ1;F147;604163;20;1.2;02.19.2019
PO0017KOZ1;F147;753785;20;1.1;02.19.2019
PO0017KOZ1;F147;63853;24;0.9;02.19.2019
PO0017KOZ1;F147;410368;12;0.8;02.19.2019
PO0017KOZ1;F147;755682;12;0.8;02.19.2019
PO0017KOZ1;F147;759517;24;0.9;02.19.2019
PO0017KOZ1;F147;477568;24;0.8;02.19.2019
PO0017KOZ1;F147;3745;12;3.5;02.19.2019
PO0017KOZ1;F147;503520;24;3.6;02.19.2019
PO0017KOZ1;F147;744380;24;2.6;02.19.2019
PO0017KOZ1;F147;574698;12;2.5;02.19.2019
PO0017KOZ1;F147;62812;24;1.9;02.19.2019
PO0017KOZ1;F147;117;12;3.6;02.19.2019
PO0017KOZ1;F147;117;6;3.6;02.19.2019
PO0017KOZ1;F147;118;12;3.5;02.19.2019
PO0017KOZ1;F147;3959;6;3.5;02.19.2019
PO0017KOZ1;F147;429271;6;3.4;02.19.2019
PO0017KOZ1;F147;560612;24;3.4;02.19.2019
PO0017KOZ1;F147;676237;24;3.4;02.19.2019
PO0017KOZ1;F147;676238;6;3.4;02.19.2019
PO0017KOZ1;F147;676238;12;3.4;02.19.2019
PO0017KOZ1;F147;735013;6;0.5;02.19.2019
PO0017KOZ1;F147;723827;12;1.0;02.19.2019
PO0017KOZ1;F147;36347;12;1.0;02.19.2019
PO0017KOZ1;F147;694086;12;0.8;02.19.2019
PO0017KOZ1;F147;676576;12;1.0;02.19.2019
PO0017KOZ1;F147;503388;12;0.7;02.19.2019
PO0017KOZ1;F147;490849;12;0.5;02.19.2019
PO0017KOZ1;F147;15660;10;1.3;02.19.2019
PO0017KOZ1;F147;86342;24;0.5;02.19.2019
PO0017KOZ1;F147;97371;10;1.1;02.19.2019
PO0017KOZ1;F147;365564;20;1.6;02.19.2019
PO0017KOZ1;F147;210259;10;1.9;02.19.2019
PO0017KOZ1;F147;490859;40;1.3;02.19.2019
PO0017KOZ1;F147;365562;20;1.4;02.19.2019
PO0017KOZ1;F147;34915;12;3.3;02.19.2019
PO0017KOZ1;F147;668238;20;1.2;02.19.2019
PO0017KOZ1;F147;56203;24;0.8;02.19.2019
PO0017KOZ1;F147;544852;15;1.7;02.19.2019
PO0017KOZ1;F147;609411;15;1.7;02.19.2019
PO0017KOZ1;F147;445428;12;1.3;02.19.2019
PO0017KOZ1;F147;498748;6;2.3;02.19.2019
PO0017KOZ1;F147;576524;12;1.5;02.19.2019
PO0017KOZ1;F147;580560;6;2.4;02.19.2019
